,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,ResultSpeed,ResultDir
2540,1,2013-10-14,62,42,52.0,-1.0,44,49.0,13.0,0.0,0603,1712, ,6.6,8
2541,2,2013-10-14,62,45,54.0,0.5,43,49.0,11.0,0.0,-,-, ,7.2,8
2542,1,2013-10-15,64,49,57.0,4.0,51,54.0,8.0,0.0,0604,1711,RA BR,7.6,19
2543,2,2013-10-15,65,51,58.0,4.5,50,54.0,7.0,0.0,-,-,RA BR,6.9,19
2544,1,2013-10-16,54,47,51.0,-1.0,45,48.0,14.0,0.0,0605,1709,DZ,10.5,25
2545,2,2013-10-16,54,47,51.0,-2.5,43,47.0,14.0,0.0,-,-,DZ,10.5,25
2546,1,2013-10-17,53,40,47.0,-5.0,44,46.0,18.0,0.0,0606,1707,RA BR,6.1,26
2547,2,2013-10-17,54,44,49.0,-4.5,43,47.0,16.0,0.0,-,-,RA BR HZ,7.1,24
2548,1,2013-10-18,50,39,45.0,-6.0,40,43.0,20.0,0.0,0607,1706, ,8.3,26
2549,2,2013-10-18,50,42,46.0,-7.5,39,43.0,19.0,0.0,-,-, ,7.9,25
2550,1,2013-10-19,54,42,48.0,-3.0,37,42.0,17.0,0.0,0608,1704,RA,8.9,25
2551,2,2013-10-19,54,43,49.0,-4.5,36,43.0,16.0,0.0,-,-,RA,10.1,24
2552,1,2013-10-20,61,36,49.0,-1.0,42,46.0,16.0,0.0,0610,1703,RA,5.1,20
2553,2,2013-10-20,65,41,53.0,-0.5,41,47.0,12.0,0.0,-,-,RA,7.5,21
2554,1,2013-10-21,55,33,44.0,-6.0,31,38.0,21.0,0.0,0611,1701, ,10.8,27
2555,2,2013-10-21,55,36,46.0,-7.5,32,40.0,19.0,0.0,-,-,RA,10.3,27
2556,1,2013-10-22,42,29,36.0,-14.0,31,34.0,29.0,0.0,0612,1660,RA,5.4,26
2557,2,2013-10-22,41,31,36.0,-17.5,31,35.0,29.0,0.0,-,-,RA DZ BR,4.6,26
2558,1,2013-10-23,46,32,39.0,-10.0,27,34.0,26.0,0.0,0613,1658, ,9.2,30
2559,2,2013-10-23,46,32,39.0,-14.5,27,34.0,26.0,0.0,-,-,RA SN,9.2,29
2560,1,2013-10-24,44,31,38.0,-11.0,25,33.0,27.0,0.0,0614,1657, ,10.3,30
2561,2,2013-10-24,44,34,39.0,-14.5,25,34.0,26.0,0.0,-,-, ,9.2,30
2562,1,2013-10-25,51,29,40.0,-8.0,26,35.0,25.0,0.0,0616,1656, ,10.8,24
2563,2,2013-10-25,51,29,40.0,-13.5,26,36.0,25.0,0.0,-,-, ,10.4,23
2564,1,2013-10-26,55,37,46.0,-2.0,29,39.0,19.0,0.0,0617,1654, ,10.9,27
2565,2,2013-10-26,55,38,47.0,-6.5,29,39.0,18.0,0.0,-,-, ,10.5,26
2566,1,2013-10-27,54,29,42.0,-6.0,29,37.0,23.0,0.0,0618,1653, ,6.3,23
2567,2,2013-10-27,55,32,44.0,-9.5,29,38.0,21.0,0.0,-,-, ,6.4,23
2568,1,2013-10-28,53,35,44.0,-3.0,37,41.0,21.0,0.0,0619,1651, ,9.0,4
2569,2,2013-10-28,54,36,45.0,-8.5,38,42.0,20.0,0.0,-,-, ,8.8,4
2570,1,2013-10-29,57,42,50.0,3.0,40,45.0,15.0,0.0,0620,1650, ,6.1,10
2571,2,2013-10-29,57,43,50.0,-3.5,39,45.0,15.0,0.0,-,-,RA HZ,5.9,11
2572,1,2013-10-30,63,43,53.0,7.0,52,53.0,12.0,0.0,0622,1649,RA BR HZ,6.6,15
2573,2,2013-10-30,64,47,56.0,2.5,52,53.0,9.0,0.0,-,-,RA BR HZ,5.3,14
2574,1,2013-10-31,64,46,55.0,9.0,56,57.0,10.0,0.0,0623,1647,RA BR,9.4,24
2575,2,2013-10-31,65,47,56.0,2.5,56,57.0,9.0,0.0,-,-,RA BR,9.5,23
2576,1,2014-05-01,49,42,46.0,-7.0,38,42.0,19.0,0.0,0448,1849,RA DZ BR,13.5,24
2577,2,2014-05-01,50,43,47.0,-6.5,42,44.0,18.0,0.0,-,-,RA DZ,14.1,24
2578,1,2014-05-02,53,46,50.0,-4.0,39,45.0,15.0,0.0,0447,1850, ,10.2,24
2580,1,2014-05-03,67,46,57.0,3.0,37,48.0,8.0,0.0,0446,1851, ,13.8,28
2581,2,2014-05-03,68,49,59.0,5.5,39,49.0,6.0,0.0,-,-, ,13.3,28
2582,1,2014-05-04,58,44,51.0,-3.0,29,41.0,14.0,0.0,0444,1852, ,4.8,3
2583,2,2014-05-04,61,47,54.0,0.5,31,43.0,11.0,0.0,-,-, ,5.6,4
2584,1,2014-05-05,55,43,49.0,-6.0,34,42.0,16.0,0.0,0443,1853,RA,12.6,5
2585,2,2014-05-05,59,45,52.0,-1.5,36,44.0,13.0,0.0,-,-,RA,12.5,5
2586,1,2014-05-06,63,41,52.0,-3.0,34,45.0,13.0,0.0,0442,1855, ,12.6,7
2587,2,2014-05-06,63,45,54.0,0.5,38,47.0,11.0,0.0,-,-, ,12.9,7
2588,1,2014-05-07,78,48,63.0,8.0,42,50.0,2.0,0.0,0441,1856, ,7.5,8
2589,2,2014-05-07,80,52,66.0,12.5,47,55.0,0.0,1.0,-,-,RA,6.3,10
2590,1,2014-05-08,89,51,70.0,14.0,55,63.0,0.0,5.0,0439,1857,RA,13.7,21
2591,2,2014-05-08,93,68,81.0,27.5,58,66.0,0.0,16.0,-,-, ,13.8,20
2592,1,2014-05-09,73,54,64.0,8.0,52,58.0,1.0,0.0,0438,1858,RA BR,13.2,24
2593,2,2014-05-09,76,57,67.0,13.5,56,61.0,0.0,2.0,-,-,TSRA RA BR,12.4,23
2594,1,2014-05-10,77,47,62.0,6.0,42,52.0,3.0,0.0,0437,1859, ,2.9,25
2595,2,2014-05-10,77,52,65.0,11.5,44,54.0,0.0,0.0,-,-, ,3.1,20
2596,1,2014-05-11,81,52,67.0,10.0,53,59.0,0.0,2.0,0436,1860, ,7.6,16
2597,2,2014-05-11,85,63,74.0,20.5,55,61.0,0.0,9.0,-,-,TSRA,7.8,17
2598,1,2014-05-12,84,64,74.0,17.0,64,67.0,0.0,9.0,0435,1901,TS TSRA BR,6.6,19
2599,2,2014-05-12,86,65,76.0,22.5,67,70.0,0.0,11.0,-,-,TS RA BR,11.1,19
2600,1,2014-05-13,67,52,60.0,2.0,53,56.0,5.0,0.0,0434,1902,RA BR,9.5,26
2601,2,2014-05-13,70,54,62.0,8.5,55,58.0,3.0,0.0,-,-,RA,8.1,25
2602,1,2014-05-14,56,44,50.0,-8.0,39,46.0,15.0,0.0,0433,1903,RA BR,10.9,2
2603,2,2014-05-14,57,44,51.0,-2.5,41,48.0,14.0,0.0,-,-,RA BR,11.4,1
2604,1,2014-05-15,55,40,48.0,-10.0,35,41.0,17.0,0.0,0432,1904,RA,10.3,1
2605,2,2014-05-15,57,42,50.0,-3.5,38,43.0,15.0,0.0,-,-,RA BR,9.2,1
2606,1,2014-05-16,46,37,42.0,-17.0,34,38.0,23.0,0.0,0431,1905,RA DZ,4.9,6
2607,2,2014-05-16,45,41,43.0,-10.5,37,40.0,22.0,0.0,-,-,RA,6.6,5
2608,1,2014-05-17,60,39,50.0,-9.0,33,42.0,15.0,0.0,0430,1906,BR,7.7,26
2609,2,2014-05-17,61,41,51.0,-2.5,34,44.0,14.0,0.0,-,-,BR,7.6,24
2610,1,2014-05-18,69,47,58.0,-2.0,37,48.0,7.0,0.0,0429,1907, ,9.8,22
2611,2,2014-05-18,70,48,59.0,5.5,38,49.0,6.0,0.0,-,-, ,8.5,21
2612,1,2014-05-19,69,45,57.0,-3.0,40,50.0,8.0,0.0,0428,1908,RA,12.7,16
2613,2,2014-05-19,71,53,62.0,8.5,40,52.0,3.0,0.0,-,-,RA,11.3,16
2614,1,2014-05-20,85,62,74.0,13.0,58,63.0,0.0,9.0,0427,1909,TS TSRA RA BR,9.9,20
2615,2,2014-05-20,87,63,75.0,21.5,60,65.0,0.0,10.0,-,-,TS TSRA BR,10.5,20
2616,1,2014-05-21,86,63,75.0,14.0,55,63.0,0.0,10.0,0426,1910,RA BR HZ,4.4,31
2617,2,2014-05-21,89,68,79.0,25.5,58,66.0,0.0,14.0,-,-,HZ,4.8,30
2618,1,2014-05-22,70,53,62.0,1.0,47,54.0,3.0,0.0,0425,1911, ,4.0,5
2619,2,2014-05-22,69,54,62.0,8.5,50,56.0,3.0,0.0,-,-, ,5.4,5
2620,1,2014-05-23,69,48,59.0,-2.0,43,51.0,6.0,0.0,0425,1912, ,6.2,5
2621,2,2014-05-23,68,51,60.0,6.5,46,52.0,5.0,0.0,-,-, ,5.1,5
2622,1,2014-05-24,74,47,61.0,-1.0,42,52.0,4.0,0.0,0424,1913, ,3.9,6
2623,2,2014-05-24,74,50,62.0,8.5,45,53.0,3.0,0.0,-,-, ,3.2,7
2624,1,2014-05-25,83,50,67.0,5.0,46,56.0,0.0,2.0,0423,1914, ,2.3,15
2625,2,2014-05-25,85,54,70.0,16.5,49,58.0,0.0,5.0,-,-, ,1.7,15
2626,1,2014-05-26,87,61,74.0,12.0,59,65.0,0.0,9.0,0422,1915, ,5.9,21
2627,2,2014-05-26,90,67,79.0,25.5,62,67.0,0.0,14.0,-,-,TS,6.3,21
2628,1,2014-05-27,85,58,72.0,10.0,61,65.0,0.0,7.0,0422,1916,RA BR,5.3,25
2629,2,2014-05-27,85,61,73.0,19.5,65,68.0,0.0,8.0,-,-,RA BR,5.3,24
2630,1,2014-05-28,71,56,64.0,1.0,49,55.0,1.0,0.0,0421,1916,RA BR,9.1,4
2631,2,2014-05-28,73,58,66.0,12.5,54,59.0,0.0,1.0,-,-,RA BR HZ,8.3,4
2632,1,2014-05-29,76,54,65.0,1.0,51,57.0,0.0,0.0,0421,1917, ,8.4,5
2633,2,2014-05-29,77,57,67.0,13.5,55,59.0,0.0,2.0,-,-, ,8.8,4
2634,1,2014-05-30,79,53,66.0,2.0,49,57.0,0.0,1.0,0420,1918, ,6.1,6
2635,2,2014-05-30,79,57,68.0,14.5,53,59.0,0.0,3.0,-,-, ,7.1,7
2636,1,2014-05-31,88,54,71.0,7.0,50,59.0,0.0,6.0,0420,1919, ,5.8,12
2637,2,2014-05-31,89,60,75.0,21.5,53,62.0,0.0,10.0,-,-, ,5.1,11
2638,1,2014-06-01,90,63,77.0,13.0,59,66.0,0.0,12.0,0419,1920, ,12.9,18
2639,2,2014-06-01,92,69,81.0,27.5,60,68.0,0.0,16.0,-,-, ,12.0,18
2640,1,2014-06-02,83,68,76.0,12.0,62,67.0,0.0,11.0,0419,1920,RA,13.2,22
2641,2,2014-06-02,85,69,77.0,23.5,65,70.0,0.0,12.0,-,-, ,13.4,22
2642,1,2014-06-03,81,66,74.0,10.0,50,60.0,0.0,9.0,0418,1921, ,7.2,28
2643,2,2014-06-03,82,70,76.0,22.5,53,62.0,0.0,11.0,-,-, ,3.7,29
2644,1,2014-06-04,70,55,63.0,-1.0,53,57.0,2.0,0.0,0418,1922,RA BR,7.8,6
2645,2,2014-06-04,72,58,65.0,11.5,56,59.0,0.0,0.0,-,-,RA BR,8.5,6
2646,1,2014-06-05,76,52,64.0,-1.0,42,53.0,1.0,0.0,0417,1923, ,5.0,6
2647,2,2014-06-05,75,56,66.0,12.5,44,55.0,0.0,1.0,-,-, ,6.5,6
2648,1,2014-06-06,81,49,65.0,-1.0,40,54.0,0.0,0.0,0417,1923, ,3.9,11
2649,2,2014-06-06,82,54,68.0,14.5,42,55.0,0.0,3.0,-,-, ,4.8,9
2650,1,2014-06-07,84,57,71.0,5.0,50,59.0,0.0,6.0,0417,1924,RA,3.3,9
2651,2,2014-06-07,85,62,74.0,20.5,51,60.0,0.0,9.0,-,-,RA,4.2,10
2652,1,2014-06-08,72,54,63.0,-3.0,44,53.0,2.0,0.0,0417,1925,RA,13.9,2
2653,2,2014-06-08,70,55,63.0,9.5,48,55.0,2.0,0.0,-,-,RA BR,15.4,1
2654,1,2014-06-09,78,55,67.0,1.0,48,55.0,0.0,2.0,0416,1925, ,7.7,4
2655,2,2014-06-09,79,56,68.0,14.5,52,58.0,0.0,3.0,-,-, ,6.3,4
2656,1,2014-06-10,66,56,61.0,-6.0,51,55.0,4.0,0.0,0416,1926,RA BR,10.0,3
2657,2,2014-06-10,70,59,65.0,11.5,56,59.0,0.0,0.0,-,-,RA DZ BR,8.3,3
2658,1,2014-06-11,67,57,62.0,-5.0,55,58.0,3.0,0.0,0416,1926,RA DZ BR,6.4,34
2659,2,2014-06-11,69,62,66.0,12.5,60,62.0,0.0,1.0,-,-,RA DZ BR HZ,2.2,36
2660,1,2014-06-12,79,58,69.0,1.0,56,62.0,0.0,4.0,0416,1927,DZ BR,8.6,27
2661,2,2014-06-12,82,63,73.0,19.5,59,64.0,0.0,8.0,-,-,DZ BR,8.9,26
2662,1,2014-06-13,75,55,65.0,-3.0,41,52.0,0.0,0.0,0416,1927, ,6.4,31
2663,2,2014-06-13,75,57,66.0,12.5,45,55.0,0.0,1.0,-,-, ,3.4,34
2664,1,2014-06-14,79,52,66.0,-2.0,43,55.0,0.0,1.0,0416,1928, ,7.8,17
2665,2,2014-06-14,80,57,69.0,15.5,43,56.0,0.0,4.0,-,-, ,7.5,17
2666,1,2014-06-15,84,60,72.0,4.0,55,63.0,0.0,7.0,0416,1928, ,14.3,19
2667,2,2014-06-15,86,64,75.0,21.5,58,65.0,0.0,10.0,-,-, ,13.4,19
2668,1,2014-06-16,88,67,78.0,9.0,61,67.0,0.0,13.0,0416,1929, ,7.4,21
2669,2,2014-06-16,90,69,80.0,26.5,64,70.0,0.0,15.0,-,-, ,7.1,21
2670,1,2014-06-17,91,77,84.0,15.0,64,70.0,0.0,19.0,0416,1929,RA,9.1,22
2671,2,2014-06-17,93,79,86.0,32.5,68,74.0,0.0,21.0,-,-, ,11.5,21
2672,1,2014-06-18,82,61,72.0,2.0,63,66.0,0.0,7.0,0416,1929,TS TSRA BR HZ,2.0,23
2673,2,2014-06-18,85,63,74.0,20.5,67,70.0,0.0,9.0,-,-,TS TSRA RA BR,3.3,23
2674,1,2014-06-19,79,59,69.0,-1.0,61,64.0,0.0,4.0,0416,1930,TSRA FG+ BR HZ,6.0,7
2675,2,2014-06-19,82,60,71.0,17.5,66,68.0,0.0,6.0,-,-,TSRA RA BR HZ,5.4,6
2676,1,2014-06-20,85,63,74.0,4.0,63,67.0,0.0,9.0,0416,1930,BR HZ,2.6,30
2677,2,2014-06-20,86,66,76.0,22.5,67,70.0,0.0,11.0,-,-,RA BR VCFG,2.6,29
2678,1,2014-06-21,84,60,72.0,2.0,62,65.0,0.0,7.0,0416,1930,RA BR,0.7,17
2679,2,2014-06-21,85,63,74.0,20.5,65,67.0,0.0,9.0,-,-,RA BR,2.1,17
2680,1,2014-06-22,82,63,73.0,3.0,61,64.0,0.0,8.0,0417,1931,FG+ BR HZ,4.4,7
2681,2,2014-06-22,82,66,74.0,20.5,64,67.0,0.0,9.0,-,-,BR,4.8,8
2682,1,2014-06-23,81,66,74.0,4.0,65,68.0,0.0,9.0,0417,1931,RA BR,2.9,22
2683,2,2014-06-23,84,69,77.0,23.5,69,71.0,0.0,12.0,-,-,RA BR,1.9,22
2684,1,2014-06-24,87,70,79.0,8.0,65,69.0,0.0,14.0,0417,1931,TSRA RA,0.8,36
2685,2,2014-06-24,85,70,78.0,24.5,70,72.0,0.0,13.0,-,-,RA BR,0.9,15
2686,1,2014-06-25,80,59,70.0,-1.0,58,61.0,0.0,5.0,0417,1931,FG+ FG BR HZ,6.8,4
2687,2,2014-06-25,79,62,71.0,17.5,63,65.0,0.0,6.0,-,-,BR HZ,5.3,4
2688,1,2014-06-26,78,59,69.0,-2.0,57,61.0,0.0,4.0,0418,1931,BR HZ,6.2,5
2689,2,2014-06-26,77,60,69.0,15.5,60,63.0,0.0,4.0,-,-,BR HZ,5.5,6
2690,1,2014-06-27,88,59,74.0,3.0,62,67.0,0.0,9.0,0418,1931,FG BR HZ,7.9,16
2691,2,2014-06-27,91,62,77.0,23.5,65,70.0,0.0,12.0,-,-,BR HZ,7.2,16
2692,1,2014-06-28,87,71,79.0,8.0,67,70.0,0.0,14.0,0419,1931, ,11.8,18
2693,2,2014-06-28,88,75,82.0,28.5,70,73.0,0.0,17.0,-,-,TS TSRA,11.1,17
2694,1,2014-06-29,85,69,77.0,6.0,67,71.0,0.0,12.0,0419,1931,RA,12.3,21
2695,2,2014-06-29,88,71,80.0,26.5,70,73.0,0.0,15.0,-,-, ,12.4,21
2696,1,2014-06-30,87,67,77.0,5.0,67,70.0,0.0,12.0,0419,1931,TS TSRA RA,6.3,20
2697,2,2014-06-30,88,68,78.0,24.5,71,73.0,0.0,13.0,-,-,TS TSRA RA BR,9.0,19
2698,1,2014-07-01,80,67,74.0,2.0,60,65.0,0.0,9.0,0420,1931,RA,12.3,24
2699,2,2014-07-01,84,68,76.0,22.5,64,68.0,0.0,11.0,-,-,RA DZ BR,14.9,24
2700,1,2014-07-02,70,56,63.0,-9.0,53,57.0,2.0,0.0,0420,1931,RA DZ BR HZ,5.3,30
2701,2,2014-07-02,74,58,66.0,12.5,56,60.0,0.0,1.0,-,-,RA DZ BR HZ,6.3,30
2702,1,2014-07-03,76,56,66.0,-6.0,48,56.0,0.0,1.0,0421,1931,RA,2.2,30
2703,2,2014-07-03,75,57,66.0,12.5,51,58.0,0.0,1.0,-,-,RA DZ BR,1.8,1
2704,1,2014-07-04,79,58,69.0,-3.0,48,57.0,0.0,4.0,0422,1930,HZ,2.9,6
2705,2,2014-07-04,79,60,70.0,16.5,50,59.0,0.0,5.0,-,-,HZ,2.8,6
2706,1,2014-07-05,77,60,69.0,-3.0,54,60.0,0.0,4.0,0422,1930,RA HZ,8.0,21
2707,2,2014-07-05,79,63,71.0,17.5,55,62.0,0.0,6.0,-,-,RA HZ,9.2,21
2708,1,2014-07-06,87,63,75.0,3.0,63,68.0,0.0,10.0,0423,1930, ,11.8,22
2709,2,2014-07-06,89,66,78.0,24.5,66,70.0,0.0,13.0,-,-, ,12.5,22
2710,1,2014-07-07,88,71,80.0,8.0,63,69.0,0.0,15.0,0423,1930,TSRA,6.9,27
2711,2,2014-07-07,89,72,81.0,27.5,66,71.0,0.0,16.0,-,-,TSRA,9.1,27
2712,1,2014-07-08,81,66,74.0,1.0,59,65.0,0.0,9.0,0424,1929,TSRA,10.9,28
2713,2,2014-07-08,84,70,77.0,23.5,62,68.0,0.0,12.0,-,-,RA,11.5,27
2714,1,2014-07-09,80,62,71.0,-2.0,54,61.0,0.0,6.0,0425,1929, ,6.8,32
2715,2,2014-07-09,81,64,73.0,19.5,58,64.0,0.0,8.0,-,-, ,3.0,1
2716,1,2014-07-10,79,60,70.0,-3.0,53,60.0,0.0,5.0,0425,1929, ,4.1,10
2717,2,2014-07-10,78,63,71.0,17.5,56,62.0,0.0,6.0,-,-, ,4.5,9
2718,1,2014-07-11,81,60,71.0,-2.0,54,61.0,0.0,6.0,0426,1928,RA,5.1,18
2719,2,2014-07-11,83,63,73.0,19.5,54,63.0,0.0,8.0,-,-, ,5.5,17
2720,1,2014-07-12,80,70,75.0,2.0,66,69.0,0.0,10.0,0427,1928,RA BR,9.1,20
2721,2,2014-07-12,81,70,76.0,22.5,69,72.0,0.0,11.0,-,-,TSRA RA BR,8.6,21
2722,1,2014-07-13,85,68,77.0,4.0,61,67.0,0.0,12.0,0428,1927, ,8.9,28
2723,2,2014-07-13,86,71,79.0,25.5,65,69.0,0.0,14.0,-,-, ,9.1,27
2724,1,2014-07-14,80,61,71.0,-2.0,54,61.0,0.0,6.0,0428,1927, ,7.3,31
2725,2,2014-07-14,81,64,73.0,19.5,57,63.0,0.0,8.0,-,-, ,5.9,30
2726,1,2014-07-15,70,55,63.0,-11.0,50,56.0,2.0,0.0,0429,1926,RA,10.0,30
2727,2,2014-07-15,71,57,64.0,10.5,53,58.0,1.0,0.0,-,-,RA,10.0,29
2728,1,2014-07-16,72,55,64.0,-10.0,47,55.0,1.0,0.0,0430,1925, ,3.3,2
2729,2,2014-07-16,73,56,65.0,11.5,50,57.0,0.0,0.0,-,-, ,3.2,2
2730,1,2014-07-17,78,54,66.0,-8.0,50,57.0,0.0,1.0,0431,1925, ,3.0,12
2731,2,2014-07-17,78,58,68.0,14.5,53,60.0,0.0,3.0,-,-, ,2.5,15
2732,1,2014-07-18,79,59,69.0,-5.0,53,60.0,0.0,4.0,0432,1924, ,5.7,14
2733,2,2014-07-18,81,64,73.0,19.5,55,62.0,0.0,8.0,-,-, ,4.9,16
2734,1,2014-07-19,80,57,69.0,-5.0,52,60.0,0.0,4.0,0433,1923,HZ,4.2,11
2735,2,2014-07-19,80,62,71.0,17.5,56,63.0,0.0,6.0,-,-, ,3.2,9
2736,1,2014-07-20,82,60,71.0,-3.0,56,63.0,0.0,6.0,0433,1923, ,4.0,22
2737,2,2014-07-20,84,66,75.0,21.5,59,65.0,0.0,10.0,-,-, ,3.8,23
2738,1,2014-07-21,86,63,75.0,1.0,61,66.0,0.0,10.0,0434,1922, ,6.9,20
2739,2,2014-07-21,87,68,78.0,24.5,63,69.0,0.0,13.0,-,-, ,7.6,19
2740,1,2014-07-22,90,69,80.0,6.0,67,71.0,0.0,15.0,0435,1921,TS,8.3,22
2741,2,2014-07-22,91,72,82.0,28.5,70,74.0,0.0,17.0,-,-,TSRA BR,9.6,21
2742,1,2014-07-23,75,59,67.0,-7.0,51,58.0,0.0,2.0,0436,1920, ,15.7,2
2743,2,2014-07-23,76,64,70.0,16.5,56,61.0,0.0,5.0,-,-, ,16.4,2
2744,1,2014-07-24,75,57,66.0,-8.0,47,56.0,0.0,1.0,0437,1919, ,6.2,5
2745,2,2014-07-24,75,60,68.0,14.5,52,59.0,0.0,3.0,-,-, ,5.0,4
2746,1,2014-07-25,75,55,65.0,-9.0,54,60.0,0.0,0.0,0438,1918, ,8.4,21
2747,2,2014-07-25,77,60,69.0,15.5,57,62.0,0.0,4.0,-,-, ,8.7,21
2748,1,2014-07-26,84,68,76.0,2.0,63,67.0,0.0,11.0,0439,1918, ,3.9,24
2749,2,2014-07-26,85,70,78.0,24.5,67,70.0,0.0,13.0,-,-, ,7.0,23
2750,1,2014-07-27,87,65,76.0,2.0,59,66.0,0.0,11.0,0440,1917,RA BR HZ,12.2,30
2751,2,2014-07-27,89,66,78.0,24.5,62,68.0,0.0,13.0,-,-,BR,11.4,30
2752,1,2014-07-28,73,59,66.0,-8.0,48,56.0,0.0,1.0,0441,1916, ,9.2,36
2753,2,2014-07-28,73,62,68.0,14.5,50,58.0,0.0,3.0,-,-, ,10.0,36
2754,1,2014-07-29,81,58,70.0,-4.0,53,60.0,0.0,5.0,0442,1915, ,8.4,30
2755,2,2014-07-29,81,60,71.0,17.5,55,62.0,0.0,6.0,-,-, ,4.8,29
2756,1,2014-07-30,79,59,69.0,-5.0,54,60.0,0.0,4.0,0443,1914, ,2.2,33
2757,2,2014-07-30,80,61,71.0,17.5,58,62.0,0.0,6.0,-,-, ,1.1,6
2758,1,2014-07-31,84,59,72.0,-2.0,55,62.0,0.0,7.0,0444,1913, ,8.0,26
2759,2,2014-07-31,85,63,74.0,20.5,59,65.0,0.0,9.0,-,-,BR HZ,7.6,25
2760,1,2014-08-01,85,62,74.0,1.0,56,63.0,0.0,9.0,0445,1911, ,2.4,22
2761,2,2014-08-01,83,67,75.0,21.5,60,65.0,0.0,10.0,-,-,TSRA RA HZ,5.5,23
2762,1,2014-08-02,86,59,73.0,0.0,53,61.0,0.0,8.0,0446,1910, ,1.6,4
2763,2,2014-08-02,84,63,74.0,20.5,56,63.0,0.0,9.0,-,-, ,2.6,5
2764,1,2014-08-03,87,62,75.0,2.0,58,65.0,0.0,10.0,0447,1909, ,4.5,26
2765,2,2014-08-03,87,66,77.0,23.5,62,67.0,0.0,12.0,-,-, ,2.6,20
2766,1,2014-08-04,87,67,77.0,4.0,60,65.0,0.0,12.0,0448,1908,TSRA RA BR,0.4,33
2767,2,2014-08-04,88,68,78.0,24.5,64,69.0,0.0,13.0,-,-,TSRA RA BR,3.3,30
2768,1,2014-08-05,80,64,72.0,-1.0,62,65.0,0.0,7.0,0449,1907,BR HZ,4.8,3
2769,2,2014-08-05,80,68,74.0,20.5,66,69.0,0.0,9.0,-,-,RA BR,2.3,4
2770,1,2014-08-06,80,62,71.0,-2.0,54,61.0,0.0,6.0,0450,1906, ,5.1,3
2771,2,2014-08-06,81,65,73.0,19.5,57,64.0,0.0,8.0,-,-, ,4.8,3
2772,1,2014-08-07,81,61,71.0,-2.0,56,63.0,0.0,6.0,0451,1904, ,8.3,8
2773,2,2014-08-07,81,69,75.0,21.5,61,66.0,0.0,10.0,-,-, ,8.7,9
2774,1,2014-08-08,82,66,74.0,1.0,57,64.0,0.0,9.0,0452,1903, ,10.1,7
2775,2,2014-08-08,82,70,76.0,22.5,60,66.0,0.0,11.0,-,-, ,10.7,7
2776,1,2014-08-09,80,66,73.0,0.0,57,63.0,0.0,8.0,0453,1902, ,8.6,6
2777,2,2014-08-09,80,68,74.0,20.5,59,65.0,0.0,9.0,-,-, ,9.7,6
2778,1,2014-08-10,81,69,75.0,2.0,59,65.0,0.0,10.0,0454,1900, ,7.7,4
2779,2,2014-08-10,82,71,77.0,23.5,62,67.0,0.0,12.0,-,-, ,7.2,4
2780,1,2014-08-11,82,67,75.0,2.0,63,67.0,0.0,10.0,0455,1859,TSRA RA BR,4.4,32
2781,2,2014-08-11,84,68,76.0,22.5,67,69.0,0.0,11.0,-,-,RA BR,4.0,31
2782,1,2014-08-12,70,61,66.0,-7.0,55,59.0,0.0,1.0,0456,1858,RA,11.2,32
2783,2,2014-08-12,70,63,67.0,13.5,59,62.0,0.0,2.0,-,-,RA BR,9.7,31
2784,1,2014-08-13,82,57,70.0,-3.0,55,61.0,0.0,5.0,0457,1856, ,4.6,31
2785,2,2014-08-13,83,59,71.0,17.5,59,63.0,0.0,6.0,-,-, ,3.4,31
2786,1,2014-08-14,72,57,65.0,-7.0,48,56.0,0.0,0.0,0458,1855, ,7.0,5
2787,2,2014-08-14,73,61,67.0,13.5,50,58.0,0.0,2.0,-,-, ,7.6,5
2788,1,2014-08-15,78,52,65.0,-7.0,50,58.0,0.0,0.0,0459,1854, ,5.2,24
2789,2,2014-08-15,79,55,67.0,13.5,51,59.0,0.0,2.0,-,-, ,5.5,23
2790,1,2014-08-16,82,62,72.0,0.0,61,65.0,0.0,7.0,0500,1852, ,7.9,24
2791,2,2014-08-16,81,64,73.0,19.5,64,67.0,0.0,8.0,-,-, ,7.9,22
2792,1,2014-08-17,71,64,68.0,-4.0,61,63.0,0.0,3.0,0501,1851,DZ BR HZ,7.9,3
2793,2,2014-08-17,72,66,69.0,15.5,64,66.0,0.0,4.0,-,-,BR,7.8,2
2794,1,2014-08-18,83,65,74.0,2.0,62,66.0,0.0,9.0,0502,1849,BR HZ,2.8,22
2795,2,2014-08-18,85,67,76.0,22.5,66,69.0,0.0,11.0,-,-,HZ,2.7,23
2796,1,2014-08-19,86,69,78.0,7.0,65,69.0,0.0,13.0,0503,1848,RA,9.2,24
2797,2,2014-08-19,86,73,80.0,26.5,68,71.0,0.0,15.0,-,-,RA BR,10.6,23
2798,1,2014-08-20,86,66,76.0,5.0,63,68.0,0.0,11.0,0504,1846, ,7.4,25
2799,2,2014-08-20,87,68,78.0,24.5,67,71.0,0.0,13.0,-,-, ,7.9,24
2800,1,2014-08-21,79,70,75.0,4.0,68,70.0,0.0,10.0,0505,1845,TSRA RA BR,2.8,18
2801,2,2014-08-21,83,71,77.0,23.5,72,73.0,0.0,12.0,-,-,TSRA RA BR,4.0,18
